gene_id,length
Solyc01g109040,783
Solyc01g109050,1723
Solyc01g109060,2281
Solyc01g109070,616
Solyc01g109080,11564
Solyc01g109090,465
Solyc01g109100,498
Solyc01g109110,3249
Solyc01g109120,1870
Solyc01g109130,1266
Solyc01g109140,1692
Solyc01g109150,1780
Solyc01g109160,1632
Solyc01g109170,1676
Solyc01g109180,2721
Solyc01g109190,201
Solyc01g109200,1576
Solyc01g109210,1641
Solyc01g109220,284
Solyc01g109230,1081
Solyc01g109240,366
Solyc01g109250,876
Solyc01g109260,1296
Solyc01g109270,1695
Solyc01g109280,2361
Solyc01g109290,1028
Solyc01g109300,2020
Solyc01g109310,1816
Solyc01g109320,1588
Solyc01g109330,1729
Solyc01g109340,1040
Solyc01g109350,2746
Solyc01g109360,1697
Solyc01g109370,1456
Solyc01g109380,1367
Solyc01g109390,744
Solyc01g109400,1353
Solyc01g109410,1665
Solyc01g109420,949
Solyc01g109430,1053
Solyc01g109440,834
Solyc01g109450,1603
Solyc01g109460,1855
Solyc01g109470,1162
Solyc01g109480,594
Solyc01g109490,613
Solyc01g109500,1729
Solyc01g109510,3099
Solyc01g109520,1080
Solyc01g109530,2397
Solyc01g109540,3175
Solyc01g109550,978
Solyc01g109560,1656
Solyc01g109570,1897
Solyc01g109580,1821
Solyc01g109590,1892
Solyc01g109600,899
Solyc01g109610,1117
Solyc01g109620,1137
Solyc01g109630,2232
Solyc01g109640,881
Solyc01g109650,2725
Solyc01g109660,962
Solyc01g109670,262
Solyc01g109680,608
Solyc01g109690,249
Solyc01g109700,1777
Solyc01g109710,1019
Solyc01g109720,1317
Solyc01g109730,918
Solyc01g109740,1106
Solyc01g109750,1051
Solyc01g109760,1413
Solyc01g109770,1002
Solyc01g109780,2450
Solyc01g109790,2109
Solyc01g109800,1195
Solyc01g109810,1052
Solyc01g109820,870
Solyc01g109830,1752
Solyc01g109840,215
Solyc01g109850,1656
Solyc01g109860,2152
Solyc01g109870,2433
Solyc01g109880,1075
Solyc01g109890,1342
Solyc01g109900,661
Solyc01g109910,1894
Solyc01g109920,1091
Solyc01g109930,1417
Solyc01g109940,1577
Solyc01g109950,2955
Solyc01g109960,2440
Solyc01g109970,3144
Solyc01g109980,2269
Solyc01g109990,3325
Solyc01g110000,2674
Solyc01g110010,2865
Solyc01g110020,1156
Solyc01g110030,2282
Solyc01g110040,19137
Solyc01g110050,1299
Solyc01g110060,1727
Solyc01g110070,1971
Solyc01g110080,711
Solyc01g110090,663
Solyc01g110100,1176
Solyc01g110110,1404
Solyc01g110120,2921
Solyc01g110130,2782
Solyc01g110140,778
Solyc01g110150,917
Solyc01g110160,1246
Solyc01g110170,240
Solyc01g110180,835
Solyc01g110190,3236
Solyc01g110200,834
Solyc01g110210,774
Solyc01g110220,735
Solyc01g110230,765
Solyc01g110240,603
Solyc01g110250,258
Solyc01g110260,561
Solyc01g110270,1503
Solyc01g110280,2467
Solyc01g110290,1680
Solyc01g110300,1613
Solyc01g110310,1446
Solyc01g110320,1082
Solyc01g110330,1008
Solyc01g110340,1856
Solyc01g110350,1089
Solyc01g110360,1615
Solyc01g110370,1351
Solyc01g110380,3278
Solyc01g110390,1292
Solyc01g110400,634
Solyc01g110410,1329
Solyc01g110420,384
Solyc01g110430,2483
Solyc01g110440,2176
Solyc01g110450,1299
Solyc01g110460,1471
Solyc01g110470,1237
Solyc01g110480,2331
Solyc01g110490,2456
Solyc01g110500,1077
Solyc01g110510,984
Solyc01g110520,2049
Solyc01g110530,921
Solyc01g110540,627
Solyc01g110550,968
Solyc01g110560,858
Solyc01g110570,469
Solyc01g110580,557
Solyc01g110590,357
Solyc01g110600,495
Solyc01g110610,441
Solyc01g110620,318
Solyc01g110630,444
Solyc01g110640,552
Solyc01g110650,159
Solyc01g110660,580
Solyc01g110670,387
Solyc01g110680,520
Solyc01g110690,612
Solyc01g110700,219418
Solyc01g110710,445
Solyc01g110720,464
Solyc01g110730,400
Solyc01g110740,233
Solyc01g110750,453
Solyc01g110760,354
Solyc01g110770,641
Solyc01g110780,261
Solyc01g110790,652
Solyc01g110800,498
Solyc01g110810,866
Solyc01g110820,2170
Solyc01g110830,487
Solyc01g110840,231
Solyc01g110850,156
Solyc01g110860,306
Solyc01g110870,508
Solyc01g110880,297
Solyc01g110890,303
Solyc01g110900,303
Solyc01g110910,432
Solyc01g110920,580
Solyc01g110930,252
Solyc01g110940,832
Solyc01g110950,1148
Solyc01g110960,2298
Solyc01g110970,495
Solyc01g110980,437
Solyc01g110990,3679
Solyc01g111000,478
Solyc01g111010,2083
Solyc01g111020,3975
Solyc01g111030,1413
Solyc01g111040,1554
Solyc01g111050,1666
Solyc01g111060,1260
Solyc01g111070,1440
Solyc01g111080,23220
Solyc01g111090,1272
Solyc01g111100,2113
Solyc01g111110,414
Solyc01g111120,1428
Solyc01g111130,1500
Solyc01g111140,1396
Solyc01g111150,1156
Solyc01g111160,617
Solyc01g111170,1011
Solyc01g111180,212967
Solyc01g111190,2035
Solyc01g111200,1753
Solyc01g111210,2671
Solyc01g111220,2098
Solyc01g111230,943
Solyc01g111240,4252
Solyc01g111250,1287
Solyc01g111260,1473
Solyc01g111270,2290
Solyc01g111280,837
Solyc01g111290,192
Solyc01g111300,901
Solyc01g111310,1838
Solyc01g111320,1286
Solyc01g111330,1449
Solyc01g111340,2038
Solyc01g111350,2065
Solyc01g111360,1137
Solyc01g111370,2214
Solyc01g111380,826
Solyc01g111390,330
Solyc01g111400,2705
Solyc01g111410,1760
Solyc01g111420,1575
Solyc01g111430,2314
Solyc01g111440,12053
Solyc01g111450,1265
Solyc01g111460,510
Solyc01g111470,2456
Solyc01g111480,2409
Solyc01g111490,339
Solyc01g111500,970
Solyc01g111510,1299
Solyc01g111520,1957
Solyc01g111530,6133
Solyc01g111540,2712
Solyc01g111550,1489
Solyc01g111560,1231
Solyc01g111570,2734
Solyc01g111580,1502
Solyc01g111590,1505
Solyc01g111600,890
Solyc01g111610,830
Solyc01g111620,1593
Solyc01g111630,1622
Solyc01g111640,745
Solyc01g111650,792
Solyc01g111660,1109
Solyc01g111670,852
Solyc01g111680,3284
Solyc01g111690,957
Solyc01g111700,1455
Solyc01g111710,1919
Solyc01g111720,2020
Solyc01g111730,1769
Solyc01g111740,2776
Solyc01g111750,1130
Solyc01g111760,1926
Solyc01g111770,1717
Solyc01g111780,2947
Solyc01g111790,1329
Solyc01g111800,1623
Solyc01g111810,503
Solyc01g111820,588
Solyc01g111830,1396
Solyc01g111840,1506
Solyc01g111850,1697
Solyc01g111860,2068
Solyc01g111870,8187
Solyc01g111880,2089
Solyc01g111890,2403
Solyc01g111900,1265
Solyc01g111910,4887
Solyc01g111920,1770
Solyc01g111930,2345
Solyc01g111940,1171
Solyc01g111950,1989
Solyc01g111960,1416
Solyc01g111970,1816
Solyc01g111980,2085
Solyc01g111990,3422
Solyc01g112000,1032
Solyc01g112010,1154
Solyc01g112020,1746
Solyc01g112040,812
Solyc01g112050,3105
Solyc01g112060,1344
Solyc01g112070,1772
Solyc01g112080,1459
Solyc01g112090,2070
Solyc01g112100,1972
Solyc01g112110,691
Solyc01g112120,1736
Solyc01g112130,473
Solyc01g112140,1842
Solyc01g112150,2236
Solyc01g112160,932
Solyc01g112170,877
Solyc01g112180,1383
Solyc01g112190,2609
Solyc01g112200,2328
Solyc01g112210,2426
Solyc01g112220,1692
Solyc01g112230,455
Solyc01g112240,1698
Solyc01g112250,1830
Solyc01g112260,965
Solyc01g112270,459
Solyc01g112280,1655
Solyc01g112290,2018
Solyc01g112300,1209
Solyc01g112310,1828
Solyc01g112320,2983
Solyc01g112330,228
Solyc01g112340,1446
Solyc01g112350,4322
Solyc01g112360,744
Solyc01g112370,525
Solyc01g112380,657
Solyc01g112400,279
Solyc01g113430,408
Solyc01g113450,708
Solyc01g113460,915
Solyc01g113470,921
Solyc01g113480,1065
Solyc01g113490,453
Solyc01g113500,1062
Solyc01g113620,4139
Solyc02g005000,522
Solyc02g005050,772
Solyc02g005060,549
Solyc02g005070,894
Solyc02g005090,168
Solyc02g005100,256
Solyc02g005110,205
Solyc02g005120,450
Solyc02g005130,474
Solyc02g005140,328
Solyc02g005150,162
Solyc02g005160,669
Solyc02g005170,816
Solyc02g005180,1309
Solyc02g005190,213
Solyc02g005200,1311
Solyc02g005210,1147
Solyc02g005220,618
Solyc02g005240,1131
Solyc02g005250,822
Solyc02g005270,348
Solyc02g005280,1818
Solyc02g005290,1584
Solyc02g005300,165
Solyc02g005310,168
Solyc02g005320,180
Solyc02g005330,561
Solyc02g005340,2115
Solyc02g005350,1374
Solyc02g005360,942
Solyc02g005370,417
Solyc02g005380,207
Solyc02g005390,201
Solyc02g005400,174
Solyc02g005410,777
Solyc02g005420,126
Solyc02g005430,507
Solyc02g005440,408
Solyc02g005450,414
Solyc02g005460,519
Solyc02g005480,982
Solyc02g005490,478
Solyc02g005500,327
Solyc02g005510,615
Solyc02g005520,423
Solyc02g005530,1218
Solyc02g005540,516
Solyc02g005550,261
Solyc02g005560,297
Solyc02g005570,519
Solyc02g005580,642
Solyc02g005600,1467
Solyc02g010600,429
Solyc02g010610,192
Solyc02g010620,297
Solyc02g010630,342
Solyc02g010650,546
Solyc02g010680,198
Solyc02g011680,2217
Solyc02g011690,1077
Solyc02g011700,336
Solyc02g011710,489
Solyc02g011720,360
Solyc02g011730,204
Solyc02g011740,243
Solyc02g011750,192
Solyc02g011760,285
Solyc02g011770,531
Solyc02g011780,432
Solyc02g011790,390
Solyc02g011800,414
Solyc02g011810,171
Solyc02g011820,519
Solyc02g011830,204
Solyc02g011840,423
Solyc02g011850,660
Solyc02g011860,354
Solyc02g011870,306
Solyc02g011880,573
Solyc02g011890,177
Solyc02g011900,321
Solyc02g011910,162
Solyc02g011920,1167
Solyc02g011930,1284
Solyc02g011940,303
Solyc02g011950,159
Solyc02g011960,177
Solyc02g011970,168
Solyc02g011980,231
Solyc02g011990,786
Solyc02g012000,321
Solyc02g012010,306
Solyc02g012020,606
Solyc02g014020,906
Solyc02g014030,3459
Solyc02g014040,774
Solyc02g014050,339
Solyc02g014060,555
Solyc02g014070,1584
Solyc02g014090,1449
Solyc02g014100,81
Solyc02g014110,165
Solyc02g014120,915
Solyc02g014130,4191
Solyc02g014140,1398
Solyc02g014150,1546
Solyc02g014160,183
Solyc02g014170,2109
Solyc02g014180,3684
Solyc02g014190,9064
Solyc02g014200,885
Solyc02g014210,333
Solyc02g014220,1920
Solyc02g014230,345
Solyc02g014240,731
Solyc02g014250,207
Solyc02g014260,408
Solyc02g014270,339
Solyc02g014280,225
Solyc02g014290,225
Solyc02g014300,1743
Solyc02g014310,2300
Solyc02g014320,690
Solyc02g014330,504
Solyc02g014340,651
Solyc02g014350,3145
Solyc02g014360,2308
Solyc02g014370,297
Solyc02g014380,1874
Solyc02g014390,390
Solyc02g014400,273
Solyc02g014410,264
Solyc02g014420,372
Solyc02g014430,1474
Solyc02g014440,294
Solyc02g014450,2181
Solyc02g014460,1767
Solyc02g014470,1319
Solyc02g014480,435
Solyc02g014490,2244
Solyc02g014500,465
Solyc02g014510,222
Solyc02g014520,1099
Solyc02g014530,2618
Solyc02g014540,423
Solyc02g014550,1227
Solyc02g014560,1498
Solyc02g014570,255
Solyc02g014580,201
Solyc02g014590,354
Solyc02g014600,1254
Solyc02g014610,642
Solyc02g014620,270
Solyc02g014630,510
Solyc02g014640,198
Solyc02g014650,210
Solyc02g014660,246
Solyc02g014670,1284
Solyc02g014680,186
Solyc02g014690,159
Solyc02g014700,372
Solyc02g014710,1413
Solyc02g014720,1079
Solyc02g014730,1818
Solyc02g014740,672
Solyc02g014750,474
Solyc02g014760,237
Solyc02g014770,2728
Solyc02g014780,210
Solyc02g014790,441
Solyc02g014800,186
Solyc02g014810,267
Solyc02g014820,303
Solyc02g014830,1588
Solyc02g014840,120
Solyc02g014850,201
Solyc02g014860,1563
Solyc02g014870,805
Solyc02g020870,267
Solyc02g020880,159
Solyc02g020890,1731
Solyc02g020900,270
Solyc02g020910,3718
Solyc02g020920,222
Solyc02g020930,348
Solyc02g020940,1541
Solyc02g020950,99
Solyc02g020960,852
Solyc02g020970,438
Solyc02g020980,3272
Solyc02g020990,407
Solyc02g021000,806
Solyc02g021010,261
Solyc02g021020,2665
Solyc02g021030,351
Solyc02g021040,555
Solyc02g021050,1316
Solyc02g021060,1114
Solyc02g021070,1293
Solyc02g021080,309
Solyc02g021090,2239
Solyc02g021100,1776
Solyc02g021110,783
Solyc02g021120,798
Solyc02g021130,468
Solyc02g021140,1069
Solyc02g021150,138
Solyc02g021160,69
Solyc02g021170,234
Solyc02g021180,480
Solyc02g021190,789
Solyc02g021200,531
Solyc02g021210,288
Solyc02g021220,2385
Solyc02g021230,1503
Solyc02g021240,1930
Solyc02g021250,324
Solyc02g021260,3954
Solyc02g021270,159
Solyc02g021280,2280
Solyc02g021290,156
Solyc02g021300,1884
Solyc02g021310,825
Solyc02g021320,165
Solyc02g021330,462
Solyc02g021340,929
Solyc02g021350,1230
Solyc02g021360,3022
Solyc02g021370,1188
Solyc02g021380,246
Solyc02g021390,189
Solyc02g021400,198
Solyc02g021410,2088
Solyc02g021420,3469
Solyc02g021430,921
Solyc02g021440,2019
Solyc02g021450,1289
Solyc02g021460,300
Solyc02g021470,2727
Solyc02g021480,806
Solyc02g021490,696
Solyc02g021500,174
Solyc02g021520,279
Solyc02g021530,1584
Solyc02g021550,722
Solyc02g021560,1672
Solyc02g021570,261
Solyc02g021580,999
Solyc02g021590,2636
Solyc02g021600,1209
Solyc02g021610,402
Solyc02g021620,3376
Solyc02g021630,129
Solyc02g021640,2520
Solyc02g021650,3676
Solyc02g021660,675
Solyc02g021670,366
Solyc02g021680,1580
Solyc02g021690,587
Solyc02g021700,875
Solyc02g021710,213
Solyc02g021720,357
Solyc02g021730,522
Solyc02g021740,1257
Solyc02g021750,549
Solyc02g021760,2572
Solyc02g021770,507
Solyc02g021780,408
Solyc02g021790,1872
Solyc02g021800,264
Solyc02g021810,276
Solyc02g022810,234
Solyc02g022830,2501
Solyc02g022840,306
Solyc02g022850,1626
Solyc02g022860,1578
Solyc02g022870,4191
Solyc02g022880,300
Solyc02g022890,210
Solyc02g022900,274
Solyc02g022910,1156
Solyc02g022920,1242
Solyc02g022930,1385
Solyc02g023930,210
Solyc02g023940,894
Solyc02g023950,3354
Solyc02g023960,267
Solyc02g023970,1718
Solyc02g023980,1446
Solyc02g023990,1217
Solyc02g024000,2658
Solyc02g024010,450
Solyc02g024020,1203
Solyc02g024040,186
Solyc02g024050,1501
Solyc02g024060,132
Solyc02g024070,2974
Solyc02g025080,624
Solyc02g026080,1038
Solyc02g027080,2790
Solyc02g030080,2386
Solyc02g030090,435
Solyc02g030100,1056
Solyc02g030110,2391
Solyc02g030120,408
Solyc02g030130,2215
Solyc02g030140,201
Solyc02g030150,1059
Solyc02g030160,411
Solyc02g030170,2047
Solyc02g030180,234
Solyc02g030190,174
Solyc02g030200,174
Solyc02g030210,1364
Solyc02g030220,1017
Solyc02g030230,1743
Solyc02g030240,174
Solyc02g030250,1442
Solyc02g030260,432
Solyc02g030270,630
Solyc02g030280,969
Solyc02g030290,942
Solyc02g030300,2774
Solyc02g030310,591
Solyc02g030330,258
Solyc02g030340,291
Solyc02g030350,252
Solyc02g030360,630
Solyc02g030370,564
Solyc02g030380,492
Solyc02g030390,294
Solyc02g030400,378
Solyc02g030410,405
Solyc02g030420,321
Solyc02g030430,444
Solyc02g030450,2643
Solyc02g030460,1186
Solyc02g030470,993
Solyc02g030480,1293
Solyc02g030490,741
Solyc02g030500,306
Solyc02g030510,645
Solyc02g030520,69
Solyc02g030530,858
Solyc02g030540,333
Solyc02g030550,300
Solyc02g030560,153
Solyc02g030580,234
Solyc02g030590,264
Solyc02g030600,630
Solyc02g030610,483
Solyc02g030620,891
Solyc02g030630,921
Solyc02g030640,240
Solyc02g030650,543
Solyc02g030660,120
Solyc02g031680,153
Solyc02g031690,165
Solyc02g031700,273
Solyc02g031710,1322
Solyc02g031720,993
Solyc02g031730,756
Solyc02g031740,765
Solyc02g031750,977
Solyc02g031760,201
Solyc02g031770,965
Solyc02g031780,180
Solyc02g031790,3225
Solyc02g031800,279
Solyc02g031810,276
Solyc02g031820,1065
Solyc02g031830,972
Solyc02g031840,2744
Solyc02g031850,294
Solyc02g031860,3766
Solyc02g031880,159
Solyc02g031890,291
Solyc02g031900,279
Solyc02g031910,4001
Solyc02g031920,642
Solyc02g031930,231
Solyc02g031940,444
Solyc02g031950,1071
Solyc02g031960,516
Solyc02g031970,648
Solyc02g031980,1305
Solyc02g031990,549
Solyc02g032000,294
Solyc02g032010,294
Solyc02g032020,66
Solyc02g032030,573
Solyc02g032040,576
Solyc02g032050,576
Solyc02g032060,666
Solyc02g032070,327
Solyc02g032080,360
Solyc02g032090,387
Solyc02g032100,1261
Solyc02g032110,342
Solyc02g032120,1447
Solyc02g032130,267
Solyc02g032140,375
Solyc02g032150,444
Solyc02g032160,444
Solyc02g032170,369
Solyc02g032180,864
Solyc02g032190,288
Solyc02g032200,2926
Solyc02g032210,903
Solyc02g032220,882
Solyc02g032230,735
Solyc02g032240,555
Solyc02g032250,216
Solyc02g032260,327
Solyc02g032270,822
Solyc02g032280,531
Solyc02g032290,465
Solyc02g032300,2128
Solyc02g032310,660
Solyc02g032320,210
Solyc02g032330,1997
Solyc02g032340,507
Solyc02g032350,186
Solyc02g032360,522
Solyc02g032370,351
Solyc02g032380,717
Solyc02g032390,342
Solyc02g032400,738
Solyc02g032410,385
Solyc02g032420,252
Solyc02g032430,501
Solyc02g032440,159
Solyc02g032450,2591
Solyc02g032460,810
Solyc02g032470,453
Solyc02g032480,1149
Solyc02g032490,674
Solyc02g032500,612
Solyc02g032510,1161
Solyc02g032520,267
Solyc02g032530,2100
Solyc02g032550,1122
Solyc02g032560,714
Solyc02g032570,321
Solyc02g032580,459
Solyc02g032590,540
Solyc02g032600,834
Solyc02g032620,351
Solyc02g032630,306
Solyc02g032640,531
Solyc02g032650,3253
Solyc02g032660,1766
Solyc02g032670,789
Solyc02g032680,363
Solyc02g032690,723
Solyc02g032700,246
Solyc02g032710,408
Solyc02g032720,1113
Solyc02g032730,522
Solyc02g032740,294
Solyc02g032750,150
Solyc02g032760,252
Solyc02g032770,279
Solyc02g032780,222
Solyc02g032790,909
Solyc02g032800,648
Solyc02g032810,189
Solyc02g032820,1522
Solyc02g032830,858
Solyc02g032840,177
Solyc02g032850,2021
Solyc02g032860,1616
Solyc02g032870,1630
Solyc02g032880,249
Solyc02g032890,342
Solyc02g032910,465
Solyc02g032920,2337
Solyc02g032930,1050
Solyc02g032940,1713
Solyc02g032950,1526
Solyc02g032960,3448
Solyc02g032970,1072
Solyc02g032980,378
Solyc02g032990,162
Solyc02g033000,621
Solyc02g033010,303
Solyc02g033020,495
Solyc02g033030,567
Solyc02g033040,1391
Solyc02g033050,1890
Solyc02g033060,678
Solyc02g033070,606
Solyc02g033080,1044
Solyc02g033090,165
Solyc02g033100,546
Solyc02g033110,483
Solyc02g033120,483
Solyc02g036120,489
Solyc02g036130,414
Solyc02g036140,510
Solyc02g036160,168
Solyc02g036170,510
Solyc02g036180,414
Solyc02g036190,180
Solyc02g036200,540
Solyc02g036210,495
Solyc02g036220,414
Solyc02g036230,546
Solyc02g036240,414
Solyc02g036250,474
Solyc02g036260,2243
Solyc02g036270,2496
Solyc02g036280,1368
Solyc02g036290,613
Solyc02g036300,551
Solyc02g036310,531
Solyc02g036320,192
Solyc02g036330,874
Solyc02g036340,1250
Solyc02g036350,1383
Solyc02g036360,2286
Solyc02g036370,2015
Solyc02g036380,1542
Solyc02g036390,2358
Solyc02g036400,222
Solyc02g036410,600
Solyc02g036420,807
Solyc02g036430,1698
Solyc02g036440,1090
Solyc02g036450,1062
Solyc02g036460,2023
Solyc02g036470,1601
Solyc02g036480,771
Solyc02g036490,87
Solyc02g037490,1659
Solyc02g037500,183
Solyc02g037510,2212
Solyc02g037520,432
Solyc02g037530,2786
Solyc02g037540,3075
Solyc02g037550,1271
Solyc02g037560,1455
Solyc02g037570,495
Solyc02g037580,606
Solyc02g037590,312
Solyc02g037610,450
Solyc02g037620,966
Solyc02g037630,282
Solyc02g037640,852
Solyc02g038640,1137
Solyc02g038650,2016
Solyc02g038660,1059
Solyc02g038670,2001
Solyc02g038680,1566
Solyc02g038690,405
Solyc02g038700,1491
Solyc02g038710,234
Solyc02g038720,423
Solyc02g038740,2240
Solyc02g038750,1427
Solyc02g038760,1313
Solyc02g038770,732
Solyc02g038790,606
Solyc02g043810,1858
Solyc02g043820,759
Solyc02g043830,726
Solyc02g043840,801
Solyc02g043850,468
Solyc02g043860,2890
Solyc02g043870,744
Solyc02g043880,252
Solyc02g043900,174
Solyc02g043910,504
Solyc02g043930,1347
Solyc02g043940,234
Solyc02g043950,114
Solyc02g043960,399
Solyc02g043970,153
Solyc02g043980,78
Solyc02g043990,165
Solyc02g044000,1812
Solyc02g044010,2364
Solyc02g044020,327
Solyc02g044030,1020
Solyc02g044040,753
Solyc02g044050,1476
Solyc02g049070,1367
Solyc02g049080,339
Solyc02g049090,351
Solyc02g049100,174
Solyc02g049110,126
Solyc02g049120,69
Solyc02g050120,1260
Solyc02g050130,579
Solyc02g050140,1857
Solyc02g050150,444
Solyc02g050160,384
Solyc02g050170,405
Solyc02g050180,641
Solyc02g050190,813
Solyc02g050200,2379
Solyc02g050210,1068
Solyc02g050220,1869
Solyc02g050240,1160
Solyc02g050250,771
Solyc02g050260,1370
Solyc02g050270,498
Solyc02g050280,3173
Solyc02g050290,330
Solyc02g050300,441
Solyc02g050310,384
Solyc02g050320,171
Solyc02g050330,156
Solyc02g055330,276
Solyc02g055340,825
Solyc02g055350,843
Solyc02g055360,846
Solyc02g055370,515
Solyc02g055380,156
Solyc02g055390,585
Solyc02g055400,456
Solyc02g055420,156
Solyc02g055430,225
Solyc02g055440,802
Solyc02g055450,606
Solyc02g055460,1989
Solyc02g055470,613
Solyc02g055480,810
Solyc02g055490,387
Solyc02g055500,219
Solyc02g055510,1251
Solyc02g055520,1809
Solyc02g055530,182
Solyc02g055540,657
Solyc02g055550,444
Solyc02g055560,228
Solyc02g060560,594
Solyc02g060570,2130
Solyc02g060580,921
Solyc02g060590,405
Solyc02g060600,846
Solyc02g061600,438
Solyc02g061610,1497
Solyc02g061620,204
Solyc02g061630,387
Solyc02g061640,405
Solyc02g061650,1056
Solyc02g061660,588
